Hours_Elapsed,Gas_MassFlow_kgs,Gas_Temp_In_C,Gas_Temp_Out_C,Gas_Press_In_bar,Gas_Press_Out_bar,Gas_PressureDrop_bar,Water_MassFlow_kgs,Water_Temp_In_C,Water_Temp_Out_C,Water_PressureDrop_bar,Calculated_LMTD_C,Calculated_U_Wm2K,Target_Fouling_Rf
5094,35.7991,140.00,29.54,35.0000,24.3141,10.6859,600.0000,29.55,119.76,3.0300,0.00,295.38,1.163214e-03
5095,35.5484,140.00,29.48,35.0000,24.3141,10.6859,600.0000,29.48,119.76,3.0300,2.38,295.37,1.163365e-03
5096,36.1927,140.00,29.27,35.0000,24.3141,10.6859,600.0000,29.28,119.76,3.0300,0.00,295.36,1.163516e-03
5097,35.7441,140.00,28.94,35.0000,24.3141,10.6859,600.0000,28.95,119.76,3.0300,0.00,295.34,1.163667e-03
5098,35.3909,140.00,28.54,35.0000,24.3141,10.6859,600.0000,28.54,119.76,3.0300,2.10,295.33,1.163819e-03
5099,36.2316,140.00,28.06,35.0000,24.3141,10.6859,600.0000,28.05,119.76,3.0300,2.48,295.32,1.163970e-03
5100,36.2520,140.00,27.54,35.0000,24.3141,10.6859,600.0000,27.53,119.76,3.0300,2.46,295.30,1.164121e-03
5101,36.0074,140.00,27.00,35.0000,24.3141,10.6859,600.0000,27.01,119.76,3.0300,0.00,295.29,1.164272e-03
5102,35.8796,140.00,26.52,35.0000,24.3141,10.6859,600.0000,26.52,119.76,3.0300,0.00,295.28,1.164423e-03
5103,36.1002,140.00,26.11,35.0000,24.3141,10.6859,600.0000,26.11,119.76,3.0300,2.07,295.26,1.164574e-03
5104,35.8556,140.00,25.80,35.0000,24.3141,10.6859,600.0000,25.79,119.76,3.0300,2.64,295.25,1.164725e-03
5105,36.0438,140.00,25.60,35.0000,24.3141,10.6859,600.0000,25.58,119.76,3.0300,2.79,295.24,1.164876e-03
5106,35.4993,140.00,25.51,35.0000,24.3141,10.6859,600.0000,25.51,119.76,3.0300,2.07,295.22,1.165027e-03
5107,35.9592,140.00,25.59,35.0000,24.3141,10.6859,600.0000,25.58,119.76,3.0300,2.69,295.21,1.165178e-03
5108,35.7656,140.00,25.78,35.0000,24.3141,10.6859,600.0000,25.77,119.76,3.0300,2.38,295.20,1.165329e-03
5109,36.2344,140.00,26.10,35.0000,24.3141,10.6859,600.0000,26.09,119.76,3.0300,2.59,295.19,1.165480e-03
5110,35.7133,140.00,26.51,35.0000,24.3141,10.6859,600.0000,26.50,119.76,3.0300,2.71,295.17,1.165631e-03
5111,35.7388,140.00,26.96,35.0000,24.3141,10.6859,600.0000,26.98,119.76,3.0300,0.00,295.16,1.165782e-03
5112,35.9334,140.00,27.49,35.0000,24.3141,10.6859,600.0000,27.49,119.76,3.0300,0.00,295.15,1.165933e-03
5113,35.7371,140.00,28.00,35.0000,24.3141,10.6859,600.0000,28.01,119.76,3.0300,0.00,295.13,1.166084e-03
5114,36.0174,140.00,28.48,35.0000,24.3141,10.6859,600.0000,28.49,119.76,3.0300,0.00,295.12,1.166235e-03
5115,36.3574,140.00,28.89,35.0000,24.3141,10.6859,600.0000,28.90,119.76,3.0300,0.00,295.11,1.166386e-03
5116,36.0266,140.00,29.22,35.0000,24.3141,10.6859,600.0000,29.21,119.76,3.0300,2.46,295.09,1.166537e-03
5117,35.6862,140.00,29.42,35.0000,24.3141,10.6859,600.0000,29.41,119.76,3.0300,2.65,295.08,1.166688e-03
5118,36.4600,140.00,29.48,35.0000,24.3141,10.6859,600.0000,29.48,119.76,3.0300,2.12,295.07,1.166839e-03
5119,36.4233,140.00,29.40,35.0000,24.3141,10.6859,600.0000,29.40,119.76,3.0300,0.00,295.05,1.166990e-03
5120,36.0541,140.00,29.21,35.0000,24.3141,10.6859,600.0000,29.20,119.76,3.0300,2.64,295.04,1.167141e-03
5121,35.8749,140.00,28.89,35.0000,24.3141,10.6859,600.0000,28.88,119.76,3.0300,2.57,295.03,1.167293e-03
5122,36.4020,140.00,28.47,35.0000,24.3141,10.6859,600.0000,28.46,119.76,3.0300,2.41,295.01,1.167444e-03
5123,36.4895,140.00,27.97,35.0000,24.3141,10.6859,600.0000,27.98,119.76,3.0300,0.00,295.00,1.167595e-03
5124,36.6061,140.00,27.46,35.0000,24.3141,10.6859,600.0000,27.46,119.76,3.0300,2.43,294.99,1.167746e-03
5125,36.0435,140.00,26.94,35.0000,24.3141,10.6859,600.0000,26.94,119.76,3.0300,2.47,294.97,1.167897e-03
5126,35.8887,140.00,26.45,35.0000,24.3141,10.6859,600.0000,26.45,119.76,3.0300,2.13,294.96,1.168048e-03
5127,36.1518,140.00,26.04,35.0000,24.3141,10.6859,600.0000,26.03,119.76,3.0300,2.22,294.95,1.168199e-03
5128,36.2950,140.00,25.71,35.0000,24.3141,10.6859,600.0000,25.71,119.76,3.0300,0.00,294.94,1.168350e-03
5129,36.0107,140.00,25.50,35.0000,24.3141,10.6859,600.0000,25.51,119.76,3.0300,0.00,294.92,1.168501e-03
5130,35.8316,140.00,25.43,35.0000,24.3141,10.6859,600.0000,25.44,119.76,3.0300,0.00,294.91,1.168652e-03
5131,36.0473,140.00,25.51,35.0000,24.3141,10.6859,600.0000,25.50,119.76,3.0300,2.50,294.90,1.168803e-03
5132,36.2554,140.00,25.70,35.0000,24.3141,10.6859,600.0000,25.70,119.76,3.0300,0.00,294.88,1.168954e-03
5133,36.2877,140.00,26.00,35.0000,24.3141,10.6859,600.0000,26.01,119.76,3.0300,0.00,294.87,1.169105e-03
5134,36.5381,140.00,26.43,35.0000,24.3141,10.6859,600.0000,26.43,119.76,3.0300,2.21,294.86,1.169256e-03
5135,36.1303,140.00,26.91,35.0000,24.3141,10.6859,600.0000,26.91,119.76,3.0300,2.42,294.84,1.169407e-03
5136,36.7925,140.00,27.42,35.0000,24.3141,10.6859,600.0000,27.42,119.76,3.0300,2.10,294.83,1.169558e-03
5137,36.7156,140.00,27.93,35.0000,24.3141,10.6859,600.0000,27.93,119.76,3.0300,0.00,294.82,1.169709e-03
5138,36.7404,140.00,28.42,35.0000,24.3141,10.6859,600.0000,28.41,119.76,3.0300,2.69,294.80,1.169860e-03
5139,36.4833,140.00,28.83,35.0000,24.3141,10.6859,600.0000,28.82,119.76,3.0300,2.51,294.79,1.170011e-03
5140,35.9010,140.00,29.14,35.0000,24.3141,10.6859,600.0000,29.14,119.76,3.0300,2.05,294.78,1.170162e-03
5141,36.1458,140.00,29.33,35.0000,24.3141,10.6859,600.0000,29.34,119.76,3.0300,0.00,294.76,1.170313e-03
5142,35.9771,140.00,29.40,35.0000,24.3141,10.6859,600.0000,29.40,119.76,3.0300,2.19,294.75,1.170464e-03
5143,36.1431,140.00,29.32,35.0000,24.3141,10.6859,600.0000,29.33,119.76,3.0300,0.00,294.74,1.170615e-03
5144,36.7459,140.00,29.13,35.0000,24.3141,10.6859,600.0000,29.13,119.76,3.0300,2.19,294.73,1.170766e-03
5145,36.6866,140.00,28.82,35.0000,24.3141,10.6859,600.0000,28.81,119.76,3.0300,2.63,294.71,1.170917e-03
5146,36.7873,140.00,28.38,35.0000,24.3141,10.6859,600.0000,28.39,119.76,3.0300,0.00,294.70,1.171068e-03
5147,36.4375,140.00,27.92,35.0000,24.3141,10.6859,600.0000,27.90,119.76,3.0300,2.70,294.69,1.171219e-03
5148,36.3141,140.00,27.38,35.0000,24.3141,10.6859,600.0000,27.38,119.76,3.0300,0.00,294.67,1.171370e-03
5149,36.1856,140.00,26.86,35.0000,24.3141,10.6859,600.0000,26.86,119.76,3.0300,0.00,294.66,1.171521e-03
5150,36.8731,140.00,26.38,35.0000,24.3141,10.6859,600.0000,26.38,119.76,3.0300,1.67,294.65,1.171672e-03
5151,36.0034,140.00,25.97,35.0000,24.3141,10.6859,600.0000,25.96,119.76,3.0300,2.75,294.63,1.171823e-03
5152,36.9227,140.00,25.64,35.0000,24.3141,10.6859,600.0000,25.64,119.76,3.0300,0.00,294.62,1.171974e-03
5153,36.4268,140.00,25.44,35.0000,24.3141,10.6859,600.0000,25.44,119.76,3.0300,2.03,294.61,1.172125e-03
5154,36.4994,140.00,25.37,35.0000,24.3141,10.6859,600.0000,25.36,119.76,3.0300,2.00,294.59,1.172276e-03
5155,36.0974,140.00,25.43,35.0000,24.3141,10.6859,600.0000,25.43,119.76,3.0300,0.00,294.58,1.172427e-03
5156,36.7709,140.00,25.63,35.0000,24.3141,10.6859,600.0000,25.63,119.76,3.0300,2.13,294.57,1.172578e-03
5157,36.6247,140.00,25.94,35.0000,24.3141,10.6859,600.0000,25.94,119.76,3.0300,0.00,294.56,1.172729e-03
5158,36.1875,140.00,26.35,35.0000,24.3141,10.6859,600.0000,26.35,119.76,3.0300,0.00,294.54,1.172880e-03
5159,36.4827,140.00,26.84,35.0000,24.3141,10.6859,600.0000,26.83,119.76,3.0300,2.52,294.53,1.173031e-03
5160,36.9391,140.00,27.35,35.0000,24.3141,10.6859,600.0000,27.35,119.76,3.0300,2.29,294.52,1.173182e-03
5161,36.2866,140.00,27.86,35.0000,24.3141,10.6859,600.0000,27.86,119.76,3.0300,0.00,294.50,1.173333e-03
5162,36.7399,140.00,28.34,35.0000,24.3141,10.6859,600.0000,28.34,119.76,3.0300,2.18,294.49,1.173484e-03
5163,36.4251,140.00,28.76,35.0000,24.3141,10.6859,600.0000,28.75,119.76,3.0300,2.56,294.48,1.173635e-03
5164,36.4125,140.00,29.06,35.0000,24.3141,10.6859,600.0000,29.07,119.76,3.0300,0.00,294.46,1.173786e-03
5165,36.3389,140.00,29.26,35.0000,24.3141,10.6859,600.0000,29.26,119.76,3.0300,0.00,294.45,1.173937e-03
5166,36.5980,140.00,29.33,35.0000,24.3141,10.6859,600.0000,29.33,119.76,3.0300,1.67,294.44,1.174088e-03
5167,36.1945,140.00,29.26,35.0000,24.3141,10.6859,600.0000,29.26,119.76,3.0300,2.44,294.42,1.174239e-03
5168,36.9996,140.00,29.06,35.0000,24.3141,10.6859,600.0000,29.05,119.76,3.0300,2.63,294.41,1.174390e-03
5169,36.3846,140.00,28.74,35.0000,24.3141,10.6859,600.0000,28.73,119.76,3.0300,2.42,294.40,1.174540e-03
5170,36.2034,140.00,28.32,35.0000,24.3141,10.6859,600.0000,28.32,119.76,3.0300,2.59,294.38,1.174691e-03
5171,36.9581,140.00,27.83,35.0000,24.3141,10.6859,600.0000,27.83,119.76,3.0300,2.36,294.37,1.174842e-03
5172,36.1372,140.00,27.32,35.0000,24.3141,10.6859,600.0000,27.31,119.76,3.0300,2.79,294.36,1.174993e-03
5173,36.7046,140.00,26.79,35.0000,24.3141,10.6859,600.0000,26.79,119.76,3.0300,2.46,294.35,1.175144e-03
5174,36.5710,140.00,26.30,35.0000,24.3141,10.6859,600.0000,26.30,119.76,3.0300,0.00,294.33,1.175295e-03
5175,36.2492,140.00,25.89,35.0000,24.3141,10.6859,600.0000,25.89,119.76,3.0300,2.48,294.32,1.175446e-03
5176,36.6209,140.00,25.57,35.0000,24.3141,10.6859,600.0000,25.57,119.76,3.0300,1.88,294.31,1.175597e-03
5177,36.1745,140.00,25.35,35.0000,24.3141,10.6859,600.0000,25.36,119.76,3.0300,0.00,294.29,1.175748e-03
5178,36.6495,140.00,25.29,35.0000,24.3141,10.6859,600.0000,25.29,119.76,3.0300,2.17,294.28,1.175899e-03
5179,36.3966,140.00,25.36,35.0000,24.3141,10.6859,600.0000,25.36,119.76,3.0300,2.46,294.27,1.176050e-03
5180,36.9704,140.00,25.56,35.0000,24.3141,10.6859,600.0000,25.55,119.76,3.0300,2.43,294.25,1.176201e-03
5181,36.7436,140.00,25.87,35.0000,24.3141,10.6859,600.0000,25.87,119.76,3.0300,0.00,294.24,1.176352e-03
5182,36.9042,140.00,26.28,35.0000,24.3141,10.6859,600.0000,26.28,119.76,3.0300,2.05,294.23,1.176503e-03
5183,36.7073,140.00,26.76,35.0000,24.3141,10.6859,600.0000,26.76,119.76,3.0300,2.09,294.21,1.176654e-03
5184,36.6198,140.00,27.27,35.0000,24.3141,10.6859,600.0000,27.27,119.76,3.0300,0.00,294.20,1.176805e-03
5185,36.4271,140.00,27.80,35.0000,24.3141,10.6859,600.0000,27.79,119.76,3.0300,2.63,294.19,1.176956e-03
5186,36.9367,140.00,28.27,35.0000,24.3141,10.6859,600.0000,28.27,119.76,3.0300,0.00,294.18,1.177107e-03
5187,36.5313,140.00,28.68,35.0000,24.3141,10.6859,600.0000,28.68,119.76,3.0300,2.29,294.16,1.177258e-03
5188,36.5859,140.00,28.99,35.0000,24.3141,10.6859,600.0000,28.99,119.76,3.0300,0.00,294.15,1.177409e-03
5189,37.1497,140.00,29.19,35.0000,24.3141,10.6859,600.0000,29.19,119.76,3.0300,2.31,294.14,1.177560e-03
5190,36.2749,140.00,29.25,35.0000,24.3141,10.6859,600.0000,29.26,119.76,3.0300,0.00,294.12,1.177711e-03
5191,36.9083,140.00,29.19,35.0000,24.3141,10.6859,600.0000,29.18,119.76,3.0300,2.35,294.11,1.177862e-03
5192,36.9933,140.00,28.98,35.0000,24.3141,10.6859,600.0000,28.98,119.76,3.0300,0.00,294.10,1.178013e-03
5193,36.5126,140.00,28.66,35.0000,24.3141,10.6859,600.0000,28.66,119.76,3.0300,2.15,294.08,1.178163e-03
5194,36.9922,140.00,28.25,35.0000,24.3141,10.6859,600.0000,28.24,119.76,3.0300,2.50,294.07,1.178314e-03
5195,36.6111,140.00,27.77,35.0000,24.3141,10.6859,600.0000,27.76,119.76,3.0300,2.62,294.06,1.178465e-03
5196,36.9931,140.00,27.24,35.0000,24.3141,10.6859,600.0000,27.24,119.76,3.0300,2.47,294.05,1.178616e-03
5197,36.7212,140.00,26.72,35.0000,24.3141,10.6859,600.0000,26.72,119.76,3.0300,2.31,294.03,1.178767e-03
5198,37.0562,140.00,26.23,35.0000,24.3141,10.6859,600.0000,26.23,119.76,3.0300,0.00,294.02,1.178918e-03
5199,36.9041,140.00,25.82,35.0000,24.3141,10.6859,600.0000,25.81,119.76,3.0300,1.94,294.01,1.179069e-03
5200,36.8571,140.00,25.49,35.0000,24.3141,10.6859,600.0000,25.49,119.76,3.0300,0.00,293.99,1.179220e-03
5201,36.7597,140.00,25.30,35.0000,24.3141,10.6859,600.0000,25.29,119.76,3.0300,2.52,293.98,1.179371e-03
5202,36.2366,140.00,25.22,35.0000,24.3141,10.6859,600.0000,25.22,119.76,3.0300,0.00,293.97,1.179522e-03
5203,36.8195,140.00,25.29,35.0000,24.3141,10.6859,600.0000,25.29,119.76,3.0300,1.99,293.95,1.179673e-03
5204,36.3780,140.00,25.48,35.0000,24.3141,10.6859,600.0000,25.48,119.76,3.0300,0.00,293.94,1.179824e-03
5205,36.6856,140.00,25.80,35.0000,24.3141,10.6859,600.0000,25.80,119.76,3.0300,0.00,293.93,1.179975e-03
5206,36.6189,140.00,26.21,35.0000,24.3141,10.6859,600.0000,26.21,119.76,3.0300,2.50,293.91,1.180126e-03
5207,36.4088,140.00,26.68,35.0000,24.3141,10.6859,600.0000,26.69,119.76,3.0300,0.00,293.90,1.180277e-03
5208,36.7828,140.00,27.21,35.0000,24.3141,10.6859,600.0000,27.20,119.76,3.0300,2.45,293.89,1.180428e-03
5209,36.7003,140.00,27.72,35.0000,24.3141,10.6859,600.0000,27.72,119.76,3.0300,1.97,293.88,1.180578e-03
5210,36.5576,140.00,28.19,35.0000,24.3141,10.6859,600.0000,28.20,119.76,3.0300,0.00,293.86,1.180729e-03
5211,36.5119,140.00,28.61,35.0000,24.3141,10.6859,600.0000,28.61,119.76,3.0300,2.42,293.85,1.180880e-03
5212,36.5288,140.00,28.93,35.0000,24.3141,10.6859,600.0000,28.92,119.76,3.0300,2.53,293.84,1.181031e-03
5213,36.8490,140.00,29.13,35.0000,24.3141,10.6859,600.0000,29.12,119.76,3.0300,2.60,293.82,1.181182e-03
5214,36.3790,140.00,29.19,35.0000,24.3141,10.6859,600.0000,29.18,119.76,3.0300,2.27,293.81,1.181333e-03
5215,36.5078,140.00,29.11,35.0000,24.3141,10.6859,600.0000,29.11,119.76,3.0300,0.00,293.80,1.181484e-03
5216,36.7207,140.00,28.90,35.0000,24.3141,10.6859,600.0000,28.91,119.76,3.0300,0.00,293.78,1.181635e-03
5217,37.1019,140.00,28.59,35.0000,24.3141,10.6859,600.0000,28.59,119.76,3.0300,0.00,293.77,1.181786e-03
5218,36.8109,140.00,28.17,35.0000,24.3141,10.6859,600.0000,28.17,119.76,3.0300,2.12,293.76,1.181937e-03
5219,36.9059,140.00,27.69,35.0000,24.3141,10.6859,600.0000,27.69,119.76,3.0300,0.00,293.75,1.182088e-03
5220,36.3361,140.00,27.17,35.0000,24.3141,10.6859,600.0000,27.17,119.76,3.0300,2.21,293.73,1.182239e-03
5221,36.7980,140.00,26.65,35.0000,24.3141,10.6859,600.0000,26.65,119.76,3.0300,2.18,293.72,1.182389e-03
5222,36.6843,140.00,26.17,35.0000,24.3141,10.6859,600.0000,26.16,119.76,3.0300,2.67,293.71,1.182540e-03
5223,36.8977,140.00,25.74,35.0000,24.3141,10.6859,600.0000,25.74,119.76,3.0300,0.00,293.69,1.182691e-03
5224,37.1787,140.00,25.42,35.0000,24.3141,10.6859,600.0000,25.42,119.76,3.0300,0.00,293.68,1.182842e-03
5225,37.1398,140.00,25.22,35.0000,24.3141,10.6859,600.0000,25.22,119.76,3.0300,0.00,293.67,1.182993e-03
5226,37.2268,140.00,25.15,35.0000,24.3141,10.6859,600.0000,25.15,119.76,3.0300,1.95,293.65,1.183144e-03
5227,37.0361,140.00,25.22,35.0000,24.3141,10.6859,600.0000,25.21,119.76,3.0300,2.24,293.64,1.183295e-03
5228,37.0362,140.00,25.41,35.0000,24.3141,10.6859,600.0000,25.41,119.76,3.0300,0.00,293.63,1.183446e-03
5229,36.6907,140.00,25.72,35.0000,24.3141,10.6859,600.0000,25.73,119.76,3.0300,0.00,293.62,1.183597e-03
5230,36.8423,140.00,26.14,35.0000,24.3141,10.6859,600.0000,26.14,119.76,3.0300,2.36,293.60,1.183748e-03
5231,36.5426,140.00,26.62,35.0000,24.3141,10.6859,600.0000,26.62,119.76,3.0300,0.72,293.59,1.183899e-03
5232,36.4699,140.00,27.13,35.0000,24.3141,10.6859,600.0000,27.13,119.76,3.0300,0.00,293.58,1.184049e-03
5233,37.1634,140.00,27.65,35.0000,24.3141,10.6859,600.0000,27.65,119.76,3.0300,2.16,293.56,1.184200e-03
5234,36.2986,140.00,28.11,35.0000,24.3141,10.6859,600.0000,28.13,119.76,3.0300,0.00,293.55,1.184351e-03
5235,36.5595,140.00,28.53,35.0000,24.3141,10.6859,600.0000,28.54,119.76,3.0300,0.00,293.54,1.184502e-03
5236,36.7293,140.00,28.85,35.0000,24.3141,10.6859,600.0000,28.85,119.76,3.0300,0.00,293.52,1.184653e-03
5237,36.8356,140.00,29.05,35.0000,24.3141,10.6859,600.0000,29.05,119.76,3.0300,2.35,293.51,1.184804e-03
5238,37.1839,140.00,29.12,35.0000,24.3141,10.6859,600.0000,29.11,119.76,3.0300,2.43,293.50,1.184955e-03
5239,36.4791,140.00,29.05,35.0000,24.3141,10.6859,600.0000,29.04,119.76,3.0300,2.61,293.49,1.185106e-03
5240,36.5275,140.00,28.85,35.0000,24.3141,10.6859,600.0000,28.84,119.76,3.0300,2.69,293.47,1.185257e-03
5241,37.0673,140.00,28.52,35.0000,24.3141,10.6859,600.0000,28.52,119.76,3.0300,2.37,293.46,1.185408e-03
5242,36.4263,140.00,28.10,35.0000,24.3141,10.6859,600.0000,28.10,119.76,3.0300,0.00,293.45,1.185558e-03
5243,36.6350,140.00,27.61,35.0000,24.3141,10.6859,600.0000,27.62,119.76,3.0300,0.00,293.43,1.185709e-03
5244,36.4687,140.00,27.09,35.0000,24.3141,10.6859,600.0000,27.10,119.76,3.0300,0.00,293.42,1.185860e-03
5245,36.2531,140.00,26.58,35.0000,24.3141,10.6859,600.0000,26.58,119.76,3.0300,2.42,293.41,1.186011e-03
5246,36.2909,140.00,26.08,35.0000,24.3141,10.6859,600.0000,26.09,119.76,3.0300,0.00,293.39,1.186162e-03
5247,36.5405,140.00,25.68,35.0000,24.3141,10.6859,600.0000,25.67,119.76,3.0300,2.26,293.38,1.186313e-03
5248,36.9577,140.00,25.36,35.0000,24.3141,10.6859,600.0000,25.35,119.76,3.0300,2.45,293.37,1.186464e-03
5249,36.4825,140.00,25.15,35.0000,24.3141,10.6859,600.0000,25.15,119.76,3.0300,0.00,293.36,1.186615e-03
5250,36.5099,140.00,25.08,35.0000,24.3141,10.6859,600.0000,25.08,119.76,3.0300,2.33,293.34,1.186765e-03
5251,36.9919,140.00,25.14,35.0000,24.3141,10.6859,600.0000,25.14,119.76,3.0300,0.00,293.33,1.186916e-03
5252,36.8212,140.00,25.34,35.0000,24.3141,10.6859,600.0000,25.34,119.76,3.0300,2.17,293.32,1.187067e-03
5253,36.9993,140.00,25.66,35.0000,24.3141,10.6859,600.0000,25.66,119.76,3.0300,2.35,293.30,1.187218e-03
5254,37.0088,140.00,26.07,35.0000,24.3141,10.6859,600.0000,26.07,119.76,3.0300,0.73,293.29,1.187369e-03
5255,36.7743,140.00,26.55,35.0000,24.3141,10.6859,600.0000,26.55,119.76,3.0300,2.56,293.28,1.187520e-03
5256,36.6492,140.00,27.06,35.0000,24.3141,10.6859,600.0000,27.06,119.76,3.0300,0.00,293.26,1.187671e-03
5257,37.0379,140.00,27.58,35.0000,24.3141,10.6859,600.0000,27.58,119.76,3.0300,2.42,293.25,1.187822e-03
5258,36.6654,140.00,28.06,35.0000,24.3141,10.6859,600.0000,28.06,119.76,3.0300,2.21,293.24,1.187972e-03
5259,36.8729,140.00,28.48,35.0000,24.3141,10.6859,600.0000,28.47,119.76,3.0300,2.62,293.23,1.188123e-03
5260,36.4567,140.00,28.79,35.0000,24.3141,10.6859,600.0000,28.78,119.76,3.0300,2.42,293.21,1.188274e-03
5261,36.3576,140.00,28.98,35.0000,24.3141,10.6859,600.0000,28.98,119.76,3.0300,0.00,293.20,1.188425e-03
5262,36.4576,140.00,29.04,35.0000,24.3141,10.6859,600.0000,29.04,119.76,3.0300,1.76,293.19,1.188576e-03
5263,36.2042,140.00,28.99,35.0000,24.3141,10.6859,600.0000,28.97,119.76,3.0300,2.83,293.17,1.188727e-03
5264,36.9392,140.00,28.78,35.0000,24.3141,10.6859,600.0000,28.77,119.76,3.0300,2.57,293.16,1.188878e-03
5265,36.7906,140.00,28.45,35.0000,24.3141,10.6859,600.0000,28.45,119.76,3.0300,0.00,293.15,1.189029e-03
5266,37.0713,140.00,28.04,35.0000,24.3141,10.6859,600.0000,28.03,119.76,3.0300,2.46,293.13,1.189179e-03
5267,36.4001,140.00,27.55,35.0000,24.3141,10.6859,600.0000,27.55,119.76,3.0300,2.51,293.12,1.189330e-03
5268,36.6060,140.00,27.04,35.0000,24.3141,10.6859,600.0000,27.03,119.76,3.0300,2.66,293.11,1.189481e-03
5269,36.1509,140.00,26.51,35.0000,24.3141,10.6859,600.0000,26.51,119.76,3.0300,2.56,293.10,1.189632e-03
5270,37.0284,140.00,26.03,35.0000,24.3141,10.6859,600.0000,26.02,119.76,3.0300,2.49,293.08,1.189783e-03
5271,36.1076,140.00,25.60,35.0000,24.3141,10.6859,600.0000,25.60,119.76,3.0300,0.00,293.07,1.189934e-03
5272,36.7077,140.00,25.29,35.0000,24.3141,10.6859,600.0000,25.28,119.76,3.0300,2.34,293.06,1.190085e-03
5273,36.6586,140.00,25.08,35.0000,24.3141,10.6859,600.0000,25.08,119.76,3.0300,1.85,293.04,1.190235e-03
5274,36.7874,140.00,25.01,35.0000,24.3141,10.6859,600.0000,25.01,119.76,3.0300,2.30,293.03,1.190386e-03
5275,36.8711,140.00,25.07,35.0000,24.3141,10.6859,600.0000,25.07,119.76,3.0300,0.00,293.02,1.190537e-03
5276,36.3511,140.00,25.28,35.0000,24.3141,10.6859,600.0000,25.27,119.76,3.0300,2.38,293.01,1.190688e-03
5277,36.0523,140.00,25.58,35.0000,24.3141,10.6859,600.0000,25.59,119.76,3.0300,0.00,292.99,1.190839e-03
5278,36.4945,140.00,26.00,35.0000,24.3141,10.6859,600.0000,26.00,119.76,3.0300,2.48,292.98,1.190990e-03
5279,36.7501,140.00,26.47,35.0000,24.3141,10.6859,600.0000,26.48,119.76,3.0300,0.00,292.97,1.191141e-03
5280,36.9424,140.00,27.00,35.0000,24.3141,10.6859,600.0000,26.99,119.76,3.0300,2.53,292.95,1.191291e-03
5281,36.4527,140.00,27.51,35.0000,24.3141,10.6859,600.0000,27.51,119.76,3.0300,2.02,292.94,1.191442e-03
5282,36.1278,140.00,27.98,35.0000,24.3141,10.6859,600.0000,27.99,119.76,3.0300,0.00,292.93,1.191593e-03
5283,36.9117,140.00,28.40,35.0000,24.3141,10.6859,600.0000,28.40,119.76,3.0300,1.98,292.91,1.191744e-03
5284,36.6318,140.00,28.71,35.0000,24.3141,10.6859,600.0000,28.71,119.76,3.0300,0.00,292.90,1.191895e-03
5285,36.4576,140.00,28.92,35.0000,24.3141,10.6859,600.0000,28.91,119.76,3.0300,2.76,292.89,1.192046e-03
5286,36.4247,140.00,28.98,35.0000,24.3141,10.6859,600.0000,28.97,119.76,3.0300,2.33,292.88,1.192197e-03
5287,35.9939,140.00,28.90,35.0000,24.3141,10.6859,600.0000,28.90,119.76,3.0300,0.00,292.86,1.192347e-03
5288,36.2760,140.00,28.69,35.0000,24.3141,10.6859,600.0000,28.70,119.76,3.0300,0.00,292.85,1.192498e-03
5289,36.8737,140.00,28.39,35.0000,24.3141,10.6859,600.0000,28.38,119.76,3.0300,2.51,292.84,1.192649e-03
5290,36.0916,140.00,27.97,35.0000,24.3141,10.6859,600.0000,27.96,119.76,3.0300,2.71,292.82,1.192800e-03
5291,36.1441,140.00,27.48,35.0000,24.3141,10.6859,600.0000,27.48,119.76,3.0300,0.00,292.81,1.192951e-03
5292,35.9388,140.00,26.96,35.0000,24.3141,10.6859,600.0000,26.96,119.76,3.0300,2.01,292.80,1.193102e-03
5293,36.6131,140.00,26.44,35.0000,24.3141,10.6859,600.0000,26.44,119.76,3.0300,2.11,292.79,1.193252e-03
5294,36.4898,140.00,25.96,35.0000,24.3141,10.6859,600.0000,25.95,119.76,3.0300,2.73,292.77,1.193403e-03
5295,36.6067,140.00,25.53,35.0000,24.3141,10.6859,600.0000,25.53,119.76,3.0300,0.00,292.76,1.193554e-03
5296,36.7045,140.00,25.21,35.0000,24.3141,10.6859,600.0000,25.21,119.76,3.0300,0.00,292.75,1.193705e-03
5297,35.8828,140.00,25.02,35.0000,24.3141,10.6859,600.0000,25.01,119.76,3.0300,2.59,292.73,1.193856e-03
5298,36.4608,140.00,24.94,35.0000,24.3141,10.6859,600.0000,24.94,119.76,3.0300,0.00,292.72,1.194007e-03
5299,36.6774,140.00,25.01,35.0000,24.3141,10.6859,600.0000,25.01,119.76,3.0300,2.38,292.71,1.194157e-03
5300,36.5474,140.00,25.20,35.0000,24.3141,10.6859,600.0000,25.20,119.76,3.0300,0.00,292.69,1.194308e-03
5301,36.8101,140.00,25.53,35.0000,24.3141,10.6859,600.0000,25.52,119.76,3.0300,2.56,292.68,1.194459e-03
5302,36.5472,140.00,25.93,35.0000,24.3141,10.6859,600.0000,25.93,119.76,3.0300,2.31,292.67,1.194610e-03
5303,35.9630,140.00,26.42,35.0000,24.3141,10.6859,600.0000,26.41,119.76,3.0300,2.71,292.66,1.194761e-03
5304,36.0360,140.00,26.93,35.0000,24.3141,10.6859,600.0000,26.92,119.76,3.0300,2.62,292.64,1.194912e-03
5305,36.2113,140.00,27.44,35.0000,24.3141,10.6859,600.0000,27.44,119.76,3.0300,0.00,292.63,1.195062e-03
